chain_key,store_key,city,province,category,recipe,product_key,size,crust,price,date_key,month,year
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_MD_THICKCRUST,Medium,Thick Crust,10.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_XL_STUFFED,X-Large,Stuffed Crust,23.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_LG_STUFFED,Large,Stuffed Crust,19.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_MD_STUFFED,Medium,Stuffed Crust,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_XXL_STUFFED,Xxl,Stuffed Crust,27.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_MD_GF,Medium,Gluten Free,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_MD_CAULI,Medium,Cauliflower,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Single Pizzas,PP_collection_16100_MD_SUPERPANCRUST,Medium,Super Pan Crust,10.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_SM_REG,Small,Regular Dough,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_REG,Medium,Regular Dough,18.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_LG_REG,Large,Regular Dough,24.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_XL_REG,X-Large,Regular Dough,29.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_SM_THIN,Small,Thin,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_THIN,Medium,Thin,18.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_LG_THIN,Large,Thin,24.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_XL_THIN,X-Large,Thin,29.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_SM_THICKCRUST,Small,Thick Crust,15.19,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_THICKCRUST,Medium,Thick Crust,18.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_LG_THICKCRUST,Large,Thick Crust,24.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_XL_THICKCRUST,X-Large,Thick Crust,29.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_CAULI,Medium,Cauliflower,28.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_SUPERPANCRUST,Medium,Super Pan Crust,18.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_STUFFED,Medium,Stuffed Crust,28.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_LG_STUFFED,Large,Stuffed Crust,36.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_XL_STUFFED,X-Large,Stuffed Crust,43.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Twin Pizzas,PP_combo_16200_MD_GF,Medium,Gluten Free,28.39,2025-11-15,November,2025
PP,PP_15,Toronto,ON,Pizza,Party Pizza,PP_collection_16300_PARTY_REG,Party,Regular Dough,23.89,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_REG,Medium,Regular Dough,15.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_LG_REG,Large,Regular Dough,19.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_XL_REG,X-Large,Regular Dough,23.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_SM_REG,Small,Regular Dough,13.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_GF,Medium,Gluten Free,20.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_CAULI,Medium,Cauliflower,20.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_THIN,Medium,Thin,15.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_LG_THIN,Large,Thin,19.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_XL_THIN,X-Large,Thin,23.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_SM_THIN,Small,Thin,13.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_THICKCRUST,Medium,Thick Crust,15.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_LG_THICKCRUST,Large,Thick Crust,19.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_XL_THICKCRUST,X-Large,Thick Crust,23.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_SM_THICKCRUST,Small,Thick Crust,13.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_SUPERPANCRUST,Medium,Super Pan Crust,15.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_MD_STUFFED,Medium,Stuffed Crust,20.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_LG_STUFFED,Large,Stuffed Crust,25.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Bacon Double Cheeseburger,PP_collection_12100_XL_STUFFED,X-Large,Stuffed Crust,30.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_SM_REG,Small,Regular Dough,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_REG,Medium,Regular Dough,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_XL_REG,X-Large,Regular Dough,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_LG_REG,Large,Regular Dough,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_SM_THIN,Small,Thin,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_THIN,Medium,Thin,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_XL_THIN,X-Large,Thin,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_LG_THIN,Large,Thin,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_SM_THICKCRUST,Small,Thick Crust,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_THICKCRUST,Medium,Thick Crust,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_XL_THICKCRUST,X-Large,Thick Crust,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_LG_THICKCRUST,Large,Thick Crust,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_GF,Medium,Gluten Free,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_CAULI,Medium,Cauliflower,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_SUPERPANCRUST,Medium,Super Pan Crust,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_MD_STUFFED,Medium,Stuffed Crust,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_XL_STUFFED,X-Large,Stuffed Crust,31.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Canadian Eh!,PP_collection_12300_LG_STUFFED,Large,Stuffed Crust,26.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_SM_REG,Small,Regular Dough,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_REG,Medium,Regular Dough,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_LG_REG,Large,Regular Dough,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_XL_REG,X-Large,Regular Dough,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_SM_THIN,Small,Thin,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_THIN,Medium,Thin,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_LG_THIN,Large,Thin,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_XL_THIN,X-Large,Thin,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_SM_THICKCRUST,Small,Thick Crust,13.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_THICKCRUST,Medium,Thick Crust,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_LG_THICKCRUST,Large,Thick Crust,20.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_XL_THICKCRUST,X-Large,Thick Crust,24.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_GF,Medium,Gluten Free,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_CAULI,Medium,Cauliflower,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_SUPERPANCRUST,Medium,Super Pan Crust,16.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_MD_STUFFED,Medium,Stuffed Crust,21.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_LG_STUFFED,Large,Stuffed Crust,26.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Classic Super,PP_collection_12400_XL_STUFFED,X-Large,Stuffed Crust,31.44,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_SM_REG,Small,Regular Dough,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_LG_REG,Large,Regular Dough,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_XL_REG,X-Large,Regular Dough,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_REG,Medium,Regular Dough,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_SM_THIN,Small,Thin,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_LG_THIN,Large,Thin,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_XL_THIN,X-Large,Thin,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_THIN,Medium,Thin,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_SM_THICKCRUST,Small,Thick Crust,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_LG_THICKCRUST,Large,Thick Crust,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_XL_THICKCRUST,X-Large,Thick Crust,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_THICKCRUST,Medium,Thick Crust,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_LG_STUFFED,Large,Stuffed Crust,29.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_XL_STUFFED,X-Large,Stuffed Crust,34.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_STUFFED,Medium,Stuffed Crust,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_GF,Medium,Gluten Free,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_CAULI,Medium,Cauliflower,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Spicy BBQ Chicken,PP_collection_12600_MD_SUPERPANCRUST,Medium,Super Pan Crust,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_SM_REG,Small,Regular Dough,14.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_REG,Medium,Regular Dough,17.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_LG_REG,Large,Regular Dough,21.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_XL_REG,X-Large,Regular Dough,25.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_SM_THIN,Small,Thin,14.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_THIN,Medium,Thin,17.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_LG_THIN,Large,Thin,21.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_XL_THIN,X-Large,Thin,25.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_SM_THICKCRUST,Small,Thick Crust,14.84,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_THICKCRUST,Medium,Thick Crust,17.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_LG_THICKCRUST,Large,Thick Crust,21.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_XL_THICKCRUST,X-Large,Thick Crust,25.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_GF,Medium,Gluten Free,22.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_CAULI,Medium,Cauliflower,22.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_SUPERPANCRUST,Medium,Super Pan Crust,17.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_MD_STUFFED,Medium,Stuffed Crust,22.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_LG_STUFFED,Large,Stuffed Crust,27.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Tropical Hawaiian,PP_collection_12700_XL_STUFFED,X-Large,Stuffed Crust,32.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_SM_REG,Small,Regular Dough,12.99,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_LG_REG,Large,Regular Dough,19.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_REG,Medium,Regular Dough,15.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_XL_REG,X-Large,Regular Dough,23.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_SM_THIN,Small,Thin,12.99,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_LG_THIN,Large,Thin,19.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_THIN,Medium,Thin,15.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_XL_THIN,X-Large,Thin,23.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_SM_THICKCRUST,Small,Thick Crust,12.99,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_LG_THICKCRUST,Large,Thick Crust,19.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_THICKCRUST,Medium,Thick Crust,15.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_XL_THICKCRUST,X-Large,Thick Crust,23.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_LG_STUFFED,Large,Stuffed Crust,25.79,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_STUFFED,Medium,Stuffed Crust,20.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_XL_STUFFED,X-Large,Stuffed Crust,30.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_GF,Medium,Gluten Free,20.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_CAULI,Medium,Cauliflower,20.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Sausage Mushroom Melt,PP_collection_12800_MD_SUPERPANCRUST,Medium,Super Pan Crust,15.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_SM_REG,Small,Regular Dough,17.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_REG,Medium,Regular Dough,20.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_LG_REG,Large,Regular Dough,25.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_XL_REG,X-Large,Regular Dough,29.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_SM_THIN,Small,Thin,17.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_THIN,Medium,Thin,20.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_LG_THIN,Large,Thin,25.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_XL_THIN,X-Large,Thin,29.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_SM_THICKCRUST,Small,Thick Crust,17.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_THICKCRUST,Medium,Thick Crust,20.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_LG_THICKCRUST,Large,Thick Crust,25.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_XL_THICKCRUST,X-Large,Thick Crust,29.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_GF,Medium,Gluten Free,25.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_CAULI,Medium,Cauliflower,25.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_SUPERPANCRUST,Medium,Super Pan Crust,20.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_MD_STUFFED,Medium,Stuffed Crust,25.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_LG_STUFFED,Large,Stuffed Crust,31.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Buffalo Chicken,PP_collection_12820_XL_STUFFED,X-Large,Stuffed Crust,36.59,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_SM_REG,Small,Regular Dough,15.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_REG,Medium,Regular Dough,18.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_LG_REG,Large,Regular Dough,23.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_XL_REG,X-Large,Regular Dough,27.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_SM_THIN,Small,Thin,15.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_THIN,Medium,Thin,18.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_LG_THIN,Large,Thin,23.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_XL_THIN,X-Large,Thin,27.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_SM_THICKCRUST,Small,Thick Crust,15.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_THICKCRUST,Medium,Thick Crust,18.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_LG_THICKCRUST,Large,Thick Crust,23.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_XL_THICKCRUST,X-Large,Thick Crust,27.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_GF,Medium,Gluten Free,23.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_CAULI,Medium,Cauliflower,23.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_SUPERPANCRUST,Medium,Super Pan Crust,18.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_MD_STUFFED,Medium,Stuffed Crust,23.49,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_LG_STUFFED,Large,Stuffed Crust,29.24,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Hot Honey,PP_collection_12830_XL_STUFFED,X-Large,Stuffed Crust,34.74,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_LG_REG,Large,Regular Dough,15.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_SM_REG,Small,Regular Dough,10.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_REG,Medium,Regular Dough,12.29,2025-11-15,November,2025
